main/aqi,components/co,components/no,components/no2,components/o3,components/so2,components/pm2_5,components/pm10,components/nh3,dt
2,233.65,0.03,1.15,70.1,0.24,1.74,2,0.38,1681700400
2,236.99,0.13,1.07,70.1,0.25,1.74,1.96,0.42,1681704000
2,240.33,0.19,0.8,71.53,0.32,1.8,1.98,0.51,1681707600
2,240.33,0.17,0.61,75.82,0.41,1.98,2.14,0.63,1681711200
2,240.33,0.08,0.33,90.84,0.58,1.96,2.05,0.7,1681714800
2,236.99,0.06,0.22,94.41,0.6,1.64,1.72,0.62,1681718400
2,233.65,0.05,0.22,95.84,0.73,1.62,1.7,0.57,1681722000
2,230.31,0.05,0.23,98.71,0.91,1.75,1.83,0.53,1681725600
3,226.97,0.05,0.25,100.14,1.09,1.87,1.97,0.48,1681729200
3,226.97,0.05,0.27,101.57,1.27,2.1,2.2,0.46,1681732800
2,223.64,0.05,0.3,98.71,1.18,2.11,2.2,0.46,1681736400
2,223.64,0.05,0.39,89.41,0.83,1.95,2.04,0.49,1681740000
2,220.3,0.02,0.5,80.11,0.51,1.67,1.76,0.52,1681743600
2,220.3,0,0.59,72.24,0.29,1.37,1.46,0.55,1681747200
2,220.3,0,0.63,65.8,0.18,1.19,1.28,0.56,1681750800
2,220.3,0,0.61,60.8,0.13,1.13,1.22,0.55,1681754400
1,220.3,0,0.56,59.37,0.11,1.14,1.22,0.51,1681758000
1,220.3,0,0.5,58.65,0.09,1.17,1.26,0.43,1681761600
1,223.64,0,0.44,58.65,0.08,1.22,1.29,0.34,1681765200
1,223.64,0,0.4,57.22,0.08,1.25,1.33,0.28,1681768800
1,226.97,0,0.41,55.07,0.07,1.29,1.37,0.23,1681772400
1,226.97,0,0.45,51.5,0.06,1.34,1.43,0.21,1681776000
1,226.97,0,0.51,47.92,0.06,1.38,1.5,0.2,1681779600
1,226.97,0,0.59,45.78,0.08,1.41,1.57,0.19,1681783200
1,226.97,0.03,0.72,45.42,0.1,1.43,1.65,0.19,1681786800
1,226.97,0.1,0.77,45.78,0.12,1.41,1.68,0.22,1681790400
1,223.64,0.17,0.66,45.42,0.13,1.36,1.66,0.31,1681794000
1,216.96,0.17,0.49,46.49,0.16,1.31,1.63,0.42,1681797600
2,213.62,0.09,0.32,64.37,0.26,1.43,2.26,0.51,1681801200
2,216.96,0.05,0.21,87.98,0.37,1.92,4.25,0.59,1681804800
2,216.96,0.04,0.2,94.41,0.42,2.38,6.34,0.64,1681808400
2,216.96,0.05,0.22,95.84,0.45,2.85,8.79,0.67,1681812000
2,216.96,0.04,0.22,95.84,0.47,3.34,11.43,0.66,1681815600
2,220.3,0.04,0.25,97.27,0.46,3.73,13.46,0.64,1681819200
2,220.3,0.04,0.3,95.84,0.42,3.93,14.23,0.63,1681822800
2,220.3,0.04,0.45,88.69,0.35,4,13.84,0.6,1681826400
2,220.3,0.02,0.6,81.54,0.32,4.1,13.48,0.59,1681830000
2,216.96,0,0.63,75.82,0.32,4.34,13.83,0.58,1681833600
2,216.96,0,0.54,74.39,0.3,4.57,14.18,0.55,1681837200
2,213.62,0,0.46,74.39,0.27,4.51,13.18,0.51,1681840800
2,213.62,0,0.43,75.1,0.31,4.07,11.11,0.47,1681844400
2,211.95,0,0.38,76.53,0.29,4.21,12.87,0.45,1681848000
2,211.95,0,0.31,81.54,0.22,5.55,19.46,0.42,1681851600
2,216.96,0,0.24,90.12,0.31,7.43,26.37,0.4,1681855200
2,216.96,0,0.22,91.55,0.35,8.61,30.36,0.44,1681858800
2,216.96,0,0.22,88.69,0.32,9.3,33.15,0.47,1681862400
2,216.96,0,0.23,84.4,0.34,9.61,34.63,0.48,1681866000
2,216.96,0,0.3,80.82,0.48,9.85,35.33,0.46,1681869600
2,220.3,0,0.55,77.25,0.57,10.09,35.57,0.44,1681873200
2,220.3,0.04,0.67,73.67,0.48,9.99,35.69,0.46,1681876800
2,216.96,0.08,0.59,72.24,0.4,9.97,36.83,0.49,1681880400
2,216.96,0.1,0.48,75.1,0.43,10.19,39.6,0.48,1681884000
2,216.96,0.08,0.35,87.98,0.47,10.86,48.64,0.44,1681887600
3,216.96,0.06,0.3,95.84,0.52,11.31,52.35,0.44,1681891200
3,216.96,0.06,0.29,97.27,0.58,11.08,50.25,0.45,1681894800
3,216.96,0.05,0.27,103,0.6,9.29,41.01,0.46,1681898400
3,216.96,0.04,0.24,108.72,0.57,7.11,30.45,0.45,1681902000
3,213.62,0.03,0.24,110.15,0.5,6.48,27.48,0.42,1681905600
3,213.62,0.02,0.29,107.29,0.44,6.44,26.98,0.4,1681909200
3,211.95,0.02,0.4,103,0.45,6.83,27.61,0.42,1681912800
3,211.95,0,0.42,100.14,0.48,6.84,26.91,0.43,1681916400
2,213.62,0,0.41,97.27,0.46,6.51,24.95,0.44,1681920000
2,213.62,0,0.39,94.41,0.4,6.25,23.3,0.45,1681923600
2,211.95,0,0.38,88.69,0.33,6.19,22.31,0.46,1681927200
2,208.62,0,0.36,82.25,0.26,6.11,21.06,0.46,1681930800
2,208.62,0,0.35,77.96,0.22,5.86,19.18,0.46,1681934400
2,210.29,0,0.36,75.82,0.18,5.5,17.19,0.46,1681938000
2,210.29,0,0.35,74.39,0.15,5.13,15.42,0.46,1681941600
2,208.62,0,0.32,71.53,0.13,4.78,13.44,0.46,1681945200
2,205.28,0,0.3,68.66,0.12,4.3,11.21,0.46,1681948800
2,205.28,0,0.28,67.95,0.11,3.82,9.44,0.45,1681952400
2,206.95,0,0.29,69.38,0.11,3.45,8.61,0.43,1681956000
2,206.95,0,0.36,70.81,0.12,3.27,9.13,0.41,1681959600
2,208.62,0.01,0.39,72.24,0.12,3.39,12.73,0.39,1681963200
2,208.62,0.02,0.35,71.53,0.12,3.87,18.33,0.4,1681966800
2,208.62,0.03,0.31,72.24,0.13,4.73,24.56,0.42,1681970400
2,211.95,0.03,0.27,77.25,0.15,6.08,30.1,0.46,1681974000
2,213.62,0.02,0.26,83.68,0.16,6.83,31.09,0.46,1681977600
2,211.95,0.02,0.27,86.55,0.16,6.69,29.09,0.4,1681981200
2,210.29,0.02,0.25,90.12,0.15,6.14,25.73,0.32,1681984800
2,208.62,0.01,0.24,94.41,0.14,6,25.82,0.27,1681988400
2,210.29,0.01,0.24,94.41,0.15,6.76,31,0.27,1681992000
2,210.29,0.02,0.26,92.98,0.15,7.36,34.16,0.3,1681995600
2,210.29,0.01,0.32,90.12,0.16,7.48,34.75,0.34,1681999200
2,208.62,0,0.33,87.98,0.17,7.43,34.01,0.38,1682002800
2,208.62,0,0.33,85.83,0.17,7.04,30.82,0.39,1682006400
2,208.62,0,0.35,81.54,0.16,6.44,26.49,0.39,1682010000
2,208.62,0,0.41,76.53,0.15,5.92,22.94,0.4,1682013600
2,208.62,0,0.45,72.96,0.12,5.58,20.5,0.4,1682017200
2,206.95,0,0.4,71.53,0.11,5.35,19.34,0.4,1682020800
2,206.95,0,0.33,70.81,0.11,5.25,18.65,0.4,1682024400
2,206.95,0,0.31,70.81,0.11,5,16.66,0.39,1682028000
2,206.95,0,0.28,72.96,0.1,4.45,13.78,0.37,1682031600
2,205.28,0,0.25,75.1,0.09,3.95,11.88,0.35,1682035200
2,206.95,0,0.23,76.53,0.09,3.77,11.58,0.34,1682038800
2,208.62,0,0.24,77.25,0.1,3.93,12.9,0.34,1682042400
2,208.62,0,0.34,77.25,0.12,4.33,16.11,0.36,1682046000
2,208.62,0.02,0.35,75.82,0.12,4.74,19.2,0.37,1682049600
2,206.95,0.03,0.31,75.1,0.13,4.88,20.04,0.37,1682053200
2,205.28,0.05,0.28,75.1,0.13,4.86,19.79,0.36,1682056800
2,205.28,0.04,0.26,77.96,0.13,5.01,21.33,0.33,1682060400
2,203.61,0.04,0.22,80.82,0.14,5.36,24.25,0.31,1682064000
2,201.94,0.04,0.2,81.54,0.13,5.55,26.29,0.31,1682067600
2,201.94,0.02,0.21,80.82,0.13,5.56,24.21,0.32,1682071200
2,201.94,0.02,0.24,79.39,0.14,5.79,22.1,0.32,1682074800
2,201.94,0.01,0.27,79.39,0.14,6.34,23.82,0.32,1682078400
2,203.61,0.01,0.32,79.39,0.16,7.6,31.6,0.34,1682082000
2,203.61,0.01,0.37,81.54,0.2,9.39,40.15,0.38,1682085600
2,201.94,0,0.39,89.41,0.26,10.06,33.83,0.35,1682089200
3,205.28,0,0.38,100.14,0.29,9.92,22.97,0.28,1682092800
3,210.29,0,0.37,105.86,0.3,11.41,22.94,0.27,1682096400
3,213.62,0,0.34,105.86,0.25,12.52,22.89,0.27,1682100000
3,213.62,0,0.29,107.29,0.19,13.38,20.43,0.25,1682103600
3,216.96,0,0.26,108.72,0.18,14.12,17.97,0.23,1682107200
3,223.64,0,0.24,110.15,0.19,15.35,18.55,0.23,1682110800
3,226.97,0,0.23,105.86,0.18,17.15,20.76,0.25,1682114400
3,226.97,0,0.23,100.14,0.15,18.86,23.29,0.29,1682118000
2,223.64,0,0.22,92.98,0.14,21.74,28.5,0.32,1682121600
3,213.62,0,0.22,86.55,0.13,25.79,38.49,0.33,1682125200
3,210.29,0,0.24,78.68,0.13,26.64,44.11,0.3,1682128800
2,208.62,0.01,0.32,70.81,0.12,21.87,37.73,0.26,1682132400
2,205.28,0.03,0.26,65.8,0.11,14.78,26.21,0.29,1682136000
2,203.61,0.06,0.26,58.65,0.14,11.72,25.75,0.41,1682139600
2,203.61,0.08,0.28,55.07,0.13,11,30.62,0.55,1682143200
2,205.28,0.06,0.21,64.37,0.18,10.02,32.66,0.54,1682146800
2,203.61,0.04,0.14,78.68,0.18,8.38,22.74,0.37,1682150400
2,201.94,0.03,0.12,91.55,0.16,5.16,9.09,0.2,1682154000
2,200.27,0.03,0.12,94.41,0.2,3.1,3.94,0.12,1682157600
2,201.94,0.03,0.15,88.69,0.35,2.67,3.13,0.08,1682161200
2,205.28,0.03,0.23,85.83,0.42,2.81,3.24,0.09,1682164800
2,206.95,0.03,0.37,87.26,0.63,2.82,3.09,0.08,1682168400
2,211.95,0.03,0.47,90.12,0.8,2.47,2.58,0.08,1682172000
2,216.96,0.01,0.53,91.55,0.82,1.95,1.99,0.09,1682175600
2,216.96,0,0.58,89.41,0.83,1.73,1.75,0.1,1682179200
2,220.3,0,0.58,85.12,0.78,1.67,1.69,0.11,1682182800
2,220.3,0,0.59,80.82,0.69,1.7,1.71,0.12,1682186400
2,220.3,0,0.59,75.1,0.61,1.77,1.78,0.1,1682190000
2,220.3,0,0.58,71.53,0.57,1.83,1.84,0.09,1682193600
2,220.3,0,0.58,67.95,0.54,1.89,1.9,0.09,1682197200
2,220.3,0,0.58,65.09,0.52,2.05,2.07,0.09,1682200800
2,220.3,0,0.59,60.8,0.48,2.33,2.36,0.09,1682204400
1,220.3,0,0.62,56.51,0.45,2.65,2.69,0.09,1682208000
1,220.3,0,0.65,52.21,0.39,2.83,2.88,0.1,1682211600
1,220.3,0,0.71,47.21,0.32,2.9,2.96,0.11,1682215200
1,220.3,0.04,0.79,43.99,0.25,2.88,2.97,0.12,1682218800
1,220.3,0.12,0.64,41.84,0.18,2.84,3.01,0.15,1682222400
1,216.96,0.14,0.46,41.84,0.13,2.88,3.16,0.18,1682226000
1,216.96,0.12,0.34,43.99,0.11,3.16,3.55,0.24,1682229600
1,220.3,0.09,0.29,55.79,0.2,4.1,4.47,0.27,1682233200
2,230.31,0.06,0.27,71.53,0.35,4.83,5.12,0.22,1682236800
2,230.31,0.05,0.27,77.96,0.42,4.73,4.98,0.18,1682240400
2,233.65,0.04,0.28,82.97,0.46,4.31,4.54,0.15,1682244000
2,233.65,0.03,0.28,87.98,0.45,3.57,3.79,0.14,1682247600
2,230.31,0.02,0.28,92.98,0.41,2.97,3.15,0.13,1682251200
2,230.31,0.02,0.28,92.98,0.34,2.6,2.76,0.16,1682254800
2,226.97,0.02,0.31,85.83,0.26,2.46,2.6,0.26,1682258400
2,223.64,0.01,0.36,79.39,0.22,2.32,2.43,0.34,1682262000
2,223.64,0,0.41,70.81,0.17,2.16,2.26,0.44,1682265600
2,223.64,0,0.46,60.08,0.14,2.03,2.12,0.51,1682269200
1,220.3,0,0.49,51.5,0.12,1.91,1.99,0.54,1682272800
1,220.3,0,0.52,46.49,0.09,1.86,1.93,0.54,1682276400
1,220.3,0,0.55,40.77,0.07,1.87,1.94,0.52,1682280000
1,220.3,0,0.58,34.33,0.06,1.91,1.98,0.53,1682283600
1,213.62,0,0.61,27.89,0.06,1.97,2.04,0.58,1682287200
1,206.95,0,0.63,23.25,0.06,2.02,2.1,0.65,1682290800
1,201.94,0,0.67,20.03,0.07,2.1,2.16,0.73,1682294400
1,196.93,0,0.7,17.52,0.07,2.16,2.21,0.7,1682298000
1,193.6,0,0.73,15.38,0.07,2.22,2.28,0.43,1682301600
1,193.6,0.07,0.71,15.91,0.08,2.27,2.34,0.24,1682305200
1,208.62,0.11,0.57,38.27,0.12,2.28,2.36,0.21,1682308800
1,210.29,0.16,0.5,41.13,0.12,2.39,2.48,0.22,1682312400
1,208.62,0.14,0.39,40.41,0.12,2.58,2.67,0.28,1682316000
2,216.96,0.07,0.31,62.23,0.2,2.58,2.69,0.28,1682319600
2,223.64,0.03,0.24,88.69,0.27,2.37,2.5,0.23,1682323200
2,223.64,0.03,0.24,90.12,0.27,2.35,2.5,0.25,1682326800
2,216.96,0.03,0.26,87.26,0.26,2.33,2.52,0.28,1682330400
2,211.95,0.03,0.27,86.55,0.25,2.23,2.46,0.29,1682334000
2,206.95,0.02,0.29,87.26,0.26,2.14,2.42,0.28,1682337600
2,203.61,0.02,0.33,86.55,0.27,2.09,2.39,0.29,1682341200
2,201.94,0.01,0.44,80.82,0.25,2.1,2.4,0.29,1682344800
2,200.27,0,0.51,75.82,0.23,2.09,2.37,0.29,1682348400
2,201.94,0,0.47,72.96,0.2,2.07,2.29,0.3,1682352000
2,206.95,0,0.42,70.81,0.18,2.1,2.26,0.3,1682355600
2,211.95,0,0.43,70.1,0.17,2.14,2.27,0.3,1682359200
2,213.62,0,0.45,71.53,0.18,2.12,2.23,0.26,1682362800
2,213.62,0,0.4,74.39,0.19,1.96,2.04,0.2,1682366400
2,216.96,0,0.33,80.11,0.2,1.83,1.89,0.14,1682370000
2,216.96,0,0.26,85.12,0.21,1.77,1.8,0.08,1682373600
2,216.96,0,0.22,85.83,0.2,1.77,1.78,0.07,1682377200
2,216.96,0,0.2,86.55,0.19,1.74,1.75,0.06,1682380800
2,216.96,0,0.19,86.55,0.18,1.74,1.75,0.07,1682384400
2,213.62,0,0.2,82.97,0.17,1.72,1.74,0.1,1682388000
2,210.29,0,0.26,77.25,0.16,1.68,1.71,0.13,1682391600
2,210.29,0.01,0.28,80.82,0.18,1.75,1.79,0.13,1682395200
2,210.29,0.01,0.28,83.68,0.2,1.69,1.75,0.12,1682398800
2,210.29,0.02,0.28,85.83,0.21,1.83,2.25,0.1,1682402400
2,210.29,0.02,0.25,86.55,0.22,2.35,3.72,0.1,1682406000
2,210.29,0.02,0.24,86.55,0.24,2.57,4.38,0.12,1682409600
2,208.62,0.02,0.24,87.26,0.28,2.75,4.62,0.13,1682413200
2,208.62,0.02,0.25,88.69,0.3,3.04,5.2,0.15,1682416800
2,210.29,0.01,0.28,88.69,0.31,3.43,6.35,0.16,1682420400
2,210.29,0.01,0.32,88.69,0.33,3.88,8.03,0.17,1682424000
2,211.95,0.01,0.36,88.69,0.33,4.05,8.55,0.18,1682427600
2,210.29,0,0.39,87.98,0.31,3.87,7.72,0.2,1682431200
2,206.95,0,0.4,87.98,0.29,4,8.32,0.21,1682434800
2,203.61,0,0.41,85.83,0.3,5.49,11.73,0.23,1682438400
2,201.94,0,0.42,82.25,0.29,8.59,17.22,0.24,1682442000
2,201.94,0,0.41,77.96,0.3,12.42,22.78,0.21,1682445600
2,201.94,0,0.39,72.96,0.31,16.68,28.21,0.17,1682449200
2,200.27,0,0.37,67.23,0.29,20.67,32.2,0.16,1682452800
2,200.27,0,0.35,62.23,0.25,24.77,33.85,0.16,1682456400
3,200.27,0,0.32,60.08,0.18,28.94,34.18,0.16,1682460000
3,201.94,0,0.29,61.51,0.15,30.12,32.48,0.14,1682463600
3,201.94,0,0.3,61.51,0.19,27.97,28.93,0.13,1682467200
3,201.94,0,0.28,58.65,0.2,26.02,26.45,0.13,1682470800
3,200.27,0,0.24,55.07,0.16,25.1,25.48,0.13,1682474400
3,198.6,0,0.24,54.36,0.11,25.6,27.74,0.13,1682478000
3,200.27,0.02,0.23,52.93,0.08,26.75,31.08,0.14,1682481600
3,201.94,0.05,0.22,49.35,0.09,25.11,28.88,0.16,1682485200
2,201.94,0.07,0.23,50.78,0.17,20.12,22.45,0.18,1682488800
2,203.61,0.08,0.34,75.1,0.67,11.11,12.05,0.15,1682492400
2,203.61,0.07,0.34,85.83,0.7,6.11,6.47,0.12,1682496000
2,203.61,0.06,0.3,85.12,0.66,4.55,4.71,0.07,1682499600
2,203.61,0.06,0.31,87.26,1.25,3.85,3.89,0,1682503200
2,205.28,0.06,0.33,91.55,1.43,3.8,3.82,0,1682506800
2,208.62,0.06,0.39,92.98,1.65,4.8,4.82,0,1682510400
2,211.95,0.06,0.51,90.12,2,6.3,6.31,0,1682514000
2,211.95,0.03,0.64,84.4,1.79,6.65,6.67,0,1682517600
2,210.29,0.01,0.65,77.96,1.19,5.63,5.65,0,1682521200
2,206.95,0,0.57,72.96,0.72,4.56,4.59,0.11,1682524800
2,208.62,0,0.5,66.52,0.49,4.04,4.07,0.27,1682528400
2,208.62,0,0.49,60.08,0.42,3.88,3.92,0.32,1682532000
1,210.29,0,0.52,55.07,0.34,3.94,3.98,0.35,1682535600
1,211.95,0,0.55,48.64,0.23,3.98,4.04,0.36,1682539200
1,210.29,0,0.57,42.2,0.16,4.07,4.13,0.37,1682542800
1,206.95,0,0.58,36.12,0.12,4.13,4.19,0.4,1682546400
1,205.28,0,0.59,31.47,0.1,4.2,4.26,0.4,1682550000
1,203.61,0,0.6,27.89,0.08,4.24,4.29,0.4,1682553600
1,201.94,0,0.61,25.39,0.08,4.29,4.32,0.37,1682557200
1,201.94,0,0.62,24.32,0.09,4.35,4.39,0.3,1682560800
1,200.27,0.05,0.56,24.32,0.14,4.44,4.5,0.23,1682564400
1,201.94,0.09,0.43,40.77,0.39,4.39,4.45,0.15,1682568000
1,201.94,0.1,0.36,47.92,0.45,4.36,4.41,0.15,1682571600
1,201.94,0.09,0.32,54.36,0.51,4.45,4.5,0.15,1682575200
2,205.28,0.06,0.28,79.39,0.65,3.53,3.57,0.08,1682578800
2,201.94,0.05,0.22,87.98,0.44,2.33,2.37,0.14,1682582400
2,200.27,0.04,0.2,90.12,0.29,1.62,1.66,0.16,1682586000
2,198.6,0.04,0.2,90.84,0.24,1.34,1.39,0.16,1682589600
2,196.93,0.04,0.21,92.98,0.23,1.22,1.28,0.16,1682593200
2,196.93,0.04,0.22,94.41,0.23,1.13,1.19,0.15,1682596800
2,195.26,0.04,0.26,92.98,0.22,1.11,1.18,0.18,1682600400
2,195.26,0.04,0.32,85.83,0.22,1.14,1.21,0.27,1682604000
2,193.6,0.02,0.39,78.68,0.2,1.18,1.25,0.34,1682607600
2,191.93,0,0.46,65.8,0.18,1.23,1.31,0.45,1682611200
1,188.59,0,0.51,50.78,0.15,1.29,1.39,0.55,1682614800
1,185.25,0,0.55,38.27,0.12,1.36,1.46,0.51,1682618400
1,180.24,0,0.57,28.97,0.09,1.4,1.51,0.46,1682622000
1,176.91,0,0.56,23.25,0.07,1.46,1.57,0.42,1682625600
1,173.57,0,0.54,20.38,0.05,1.53,1.64,0.4,1682629200
1,173.57,0,0.54,18.78,0.05,1.62,1.72,0.36,1682632800
1,173.57,0,0.54,17.88,0.05,1.74,1.84,0.28,1682636400
1,175.24,0,0.51,20.38,0.09,1.94,2.03,0.22,1682640000
1,185.25,0,0.44,37.55,0.25,2.29,2.38,0.2,1682643600
1,188.59,0,0.47,41.48,0.29,2.57,2.68,0.2,1682647200
1,190.26,0.02,0.52,43.63,0.37,2.85,2.96,0.21,1682650800
1,191.93,0.09,0.5,47.92,0.57,3.13,3.26,0.23,1682654400
1,191.93,0.15,0.51,47.21,0.58,3.44,3.59,0.3,1682658000
1,191.93,0.16,0.48,48.64,0.48,3.88,4.05,0.34,1682661600
2,196.93,0.16,0.61,71.53,1.86,4.81,4.99,0.2,1682665200
2,198.6,0.14,0.61,85.12,2.68,5.55,5.71,0.11,1682668800
2,198.6,0.12,0.55,91.55,2.77,6.16,6.3,0.12,1682672400
2,198.6,0.08,0.42,98.71,1.77,5.21,5.37,0.2,1682676000
3,196.93,0.05,0.3,101.57,0.66,3.49,3.74,0.26,1682679600
3,196.93,0.04,0.28,101.57,0.31,2.97,3.35,0.28,1682683200
3,196.93,0.04,0.31,100.14,0.19,2.83,3.3,0.3,1682686800
2,195.26,0.04,0.4,92.98,0.17,2.86,3.33,0.34,1682690400
2,195.26,0.03,0.5,86.55,0.17,2.9,3.33,0.37,1682694000
2,196.93,0,0.58,80.82,0.17,2.91,3.26,0.4,1682697600
2,198.6,0,0.57,78.68,0.17,2.94,3.18,0.42,1682701200
2,200.27,0,0.56,78.68,0.18,3.05,3.2,0.44,1682704800
2,203.61,0,0.55,80.11,0.18,3.27,3.37,0.46,1682708400
2,206.95,0,0.52,80.11,0.18,3.5,3.58,0.47,1682712000
2,208.62,0,0.49,79.39,0.18,3.71,3.78,0.5,1682715600
2,208.62,0,0.45,77.96,0.17,3.83,3.9,0.51,1682719200
2,206.95,0,0.42,75.82,0.16,3.77,3.84,0.49,1682722800
2,203.61,0,0.4,72.24,0.14,3.58,3.64,0.47,1682726400
2,201.94,0,0.39,68.66,0.12,3.35,3.41,0.47,1682730000
2,200.27,0,0.39,66.52,0.13,3.15,3.21,0.46,1682733600
2,200.27,0.02,0.43,67.95,0.14,3,3.05,0.46,1682737200
2,200.27,0.05,0.4,71.53,0.16,2.78,2.84,0.44,1682740800
2,198.6,0.07,0.37,72.24,0.22,2.72,2.78,0.42,1682744400
2,196.93,0.07,0.34,74.39,0.31,2.84,2.9,0.42,1682748000
2,196.93,0.07,0.31,83.68,0.44,3.17,3.26,0.42,1682751600
2,195.26,0.06,0.29,87.26,0.52,3.4,3.52,0.41,1682755200
2,191.93,0.06,0.29,87.26,0.57,3.64,3.8,0.39,1682758800
3,191.93,0.05,0.28,103,0.57,3.85,4.65,0.24,1682762400
3,191.93,0.04,0.27,113.01,0.44,3.64,4.86,0.19,1682766000
3,191.93,0.04,0.28,113.01,0.37,3.38,4.38,0.19,1682769600
3,191.93,0.04,0.32,111.58,0.34,3.09,3.76,0.21,1682773200
3,191.93,0.03,0.37,110.15,0.31,2.75,3.11,0.23,1682776800
3,191.93,0.01,0.43,107.29,0.29,2.41,2.61,0.25,1682780400
3,191.93,0,0.46,105.86,0.26,2.15,2.29,0.27,1682784000
3,193.6,0,0.45,104.43,0.25,2.06,2.17,0.29,1682787600
3,193.6,0,0.43,103,0.25,2.1,2.21,0.29,1682791200
3,195.26,0,0.39,101.57,0.25,2.19,2.3,0.3,1682794800
3,193.6,0,0.34,100.14,0.25,2.28,2.4,0.31,1682798400
2,193.6,0,0.31,97.27,0.24,2.38,2.52,0.33,1682802000
2,193.6,0,0.28,94.41,0.23,2.51,2.68,0.34,1682805600
2,191.93,0,0.26,90.84,0.2,2.65,2.89,0.35,1682809200
2,191.93,0,0.24,87.26,0.2,2.87,3.2,0.36,1682812800
2,191.93,0,0.24,84.4,0.2,3.18,3.68,0.35,1682816400
2,191.93,0,0.26,80.82,0.22,3.62,4.36,0.34,1682820000
2,191.93,0,0.35,77.96,0.25,4.18,5.22,0.3,1682823600
2,190.26,0.03,0.36,75.1,0.29,4.89,6.4,0.25,1682827200
2,190.26,0.04,0.31,73.67,0.37,5.93,8.23,0.2,1682830800
2,191.93,0.05,0.27,75.1,0.48,7.46,11.27,0.15,1682834400
2,196.93,0.05,0.26,85.12,0.62,9.58,16.39,0.07,1682838000
2,201.94,0.05,0.27,92.98,0.73,11.58,21.12,0.01,1682841600
2,205.28,0.05,0.28,94.41,0.79,13.09,24.85,0.01,1682845200
3,203.61,0.04,0.26,101.57,0.66,12.98,25.4,0.04,1682848800
3,200.27,0.04,0.24,108.72,0.47,11.3,23.69,0.07,1682852400
3,195.26,0.03,0.26,111.58,0.39,9.64,21.55,0.09,1682856000
3,195.26,0.03,0.3,110.15,0.36,9.48,22.79,0.11,1682859600
3,195.26,0.01,0.34,108.72,0.35,10.07,24.43,0.14,1682863200
3,195.26,0.01,0.36,105.86,0.35,10.96,26.37,0.16,1682866800
3,195.26,0,0.37,104.43,0.35,11.05,25.06,0.18,1682870400
3,196.93,0,0.37,103,0.36,10.13,20.77,0.19,1682874000
3,195.26,0,0.35,100.14,0.38,8.81,16.78,0.2,1682877600
2,193.6,0,0.29,97.27,0.37,7.36,14.1,0.22,1682881200
2,195.26,0,0.25,97.27,0.39,5.93,10.86,0.23,1682884800
3,201.94,0,0.25,101.57,0.43,5,8.13,0.23,1682888400
3,210.29,0,0.25,103,0.41,4.44,6.78,0.25,1682892000
3,213.62,0,0.25,100.14,0.36,4.13,6.29,0.28,1682895600
2,220.3,0,0.24,97.27,0.3,4.04,6.37,0.31,1682899200
2,226.97,0,0.24,94.41,0.26,4.14,6.98,0.32,1682902800
2,233.65,0,0.28,91.55,0.23,4.52,8.73,0.32,1682906400
2,243.66,0,0.36,91.55,0.23,5.28,12.35,0.32,1682910000
2,247,0.01,0.37,90.84,0.23,6.48,18.49,0.32,1682913600
2,243.66,0.01,0.35,90.12,0.25,8.15,27.26,0.32,1682917200
2,233.65,0.02,0.3,87.98,0.3,10.85,42.08,0.31,1682920800
3,213.62,0.02,0.23,87.98,0.36,15.47,66.71,0.3,1682924400
3,203.61,0.02,0.19,88.69,0.41,18.72,83.01,0.3,1682928000
3,198.6,0.02,0.17,89.41,0.49,19.99,88.95,0.3,1682931600
3,196.93,0.02,0.17,90.12,0.63,18.66,80.2,0.28,1682935200
3,195.26,0.01,0.18,92.98,0.69,13.8,50.69,0.26,1682938800
2,198.6,0,0.18,94.41,0.51,10.26,27.82,0.27,1682942400
2,201.94,0,0.17,94.41,0.22,9.35,22.46,0.3,1682946000
2,200.27,0,0.17,87.98,0.11,8.65,20.47,0.33,1682949600
2,198.6,0,0.18,78.68,0.1,7.47,17.41,0.33,1682953200
2,195.26,0,0.2,68.66,0.11,6.24,13.85,0.32,1682956800
2,193.6,0,0.21,62.23,0.11,4.65,9.41,0.28,1682960400
2,195.26,0,0.21,60.08,0.09,3,5.1,0.2,1682964000
2,196.93,0,0.2,62.23,0.07,2.03,2.7,0.15,1682967600
2,198.6,0,0.19,60.08,0.06,1.99,2.4,0.11,1682971200
1,201.94,0,0.23,58.65,0.07,2.48,3.07,0.1,1682974800
1,208.62,0,0.27,59.37,0.08,2.6,2.87,0.11,1682978400
1,210.29,0,0.32,55.07,0.08,2.1,2.15,0.09,1682982000
1,213.62,0,0.34,58.65,0.09,1.65,1.66,0.08,1682985600
2,216.96,0,0.33,63.66,0.1,1.43,1.44,0.07,1682989200
2,213.62,0,0.38,61.51,0.13,1.51,1.52,0.07,1682992800
1,210.29,0,0.46,55.79,0.16,1.75,1.77,0.07,1682996400
1,208.62,0.01,0.49,52.93,0.16,1.99,2.01,0.07,1683000000
1,205.28,0.02,0.44,50.78,0.15,2.08,2.11,0.08,1683003600
1,205.28,0.03,0.33,52.93,0.14,2.05,2.12,0.08,1683007200
2,205.28,0.03,0.2,61.51,0.12,1.86,2.3,0.09,1683010800
2,203.61,0.03,0.15,67.23,0.12,1.87,3.51,0.1,1683014400
2,201.94,0.02,0.13,67.23,0.13,1.97,3.94,0.1,1683018000
2,201.94,0.03,0.12,66.52,0.12,1.8,2.99,0.1,1683021600
